-0.025772095,0.010543823,-1.007293701
-0.025970459,0.007980347,-1.004714966
-0.033432007,0.010910034,-1.003372192
-0.027908325,0.010131836,-1.006378174
-0.027954102,0.011993408,-1.006362915
-0.02746582,0.011505127,-1.008239746
-0.02772522,0.011489868,-1.00213623
-0.029342651,0.008255005,-0.998886108
-0.033706665,0.012527466,-1.003585815
-0.030334473,0.011566162,-1.00592041
-0.026000977,0.009628296,-1.005889893
-0.028533936,0.014526367,-1.00050354
-0.031326294,0.012741089,-1.001922607
-0.031326294,0.012741089,-1.001922607
-0.031311035,0.012969971,-1.004501343
-0.026382446,0.016159058,-1.007278442
-0.026809692,0.014053345,-1.006362915
-0.029190063,0.012695313,-1.003097534
-0.026260376,0.010803223,-1.006607056
-0.026092529,0.017822266,-1.020874023
-0.025863647,0.01473999,-1.008453369
-0.027603149,0.01473999,-0.997436523
-0.021835327,0.014648438,-1.004196167
-0.050689697,0.002822876,-0.989929199
-0.09979248,0.105941772,-1.018981934
-0.244049072,-0.102172852,-0.926940918
-0.364440918,0.319778442,-0.713973999
-0.586532593,0.353805542,-0.789520264
-0.896377563,0.2684021,-0.265640259
-0.682556152,0.099761963,-0.525115967
-0.953826904,0.36555481,-0.196456909
-0.921417236,0.02142334,-0.657836914
-0.895950317,0.00088501,-0.436218262
-0.994644165,0.048736572,-0.364776611
-0.951171875,-0.016967773,0.171661377
-1.045425415,0.044998169,0.101959229
-0.990890503,0.008163452,0.044509888
-0.990890503,0.008163452,0.044509888
-0.988632202,0.005447388,0.145172119
-0.988327026,-0.006637573,0.141845703
-0.984619141,-0.003601074,0.253341675
-0.946914673,-0.00239563,0.30809021
-0.890808105,0.007476807,0.535476685
-0.86038208,0.00138855,0.381774902
-0.668884277,0.034637451,0.675796509
-0.444717407,-0.01940918,1.085891724
-0.505218506,0.01725769,0.818084717
-0.376342773,0.047561646,0.875335693
-0.215423584,0.007827759,0.970321655
-0.135940552,-0.009155273,1.028610229
-0.12677002,0.02557373,0.961486816
-0.089614868,-0.005447388,0.991470337
0.112869263,-0.047027588,1.069168091
0.015884399,-0.023178101,1.003952026
0.087478638,0.001602173,0.993850708
0.110015869,0.007766724,0.982803345
0.047119141,0.002731323,1.014419556
0.006271362,-0.013168335,0.911026001
0.042892456,0.003295898,1.077270508
0.014923096,0.011535645,0.990036011
0.019744873,0.007461548,0.996154785
0.019744873,0.007461548,0.996154785
0.02104187,0.012802124,0.996887207
0.023178101,0.013458252,0.994781494
0.019760132,0.00793457,0.993331909
0.018661499,0.013061523,0.998504639
0.025726318,0.015014648,1.00163269
0.020721436,0.004867554,1.002716064
0.022476196,0.013717651,0.995483398
0.024856567,0.012939453,0.998077393
0.020599365,0.010925293,1.001342773
0.023239136,0.009490967,1.00062561
0.022705078,0.012985229,0.999008179
0.022094727,0.008590698,0.997116089
0.022994995,0.011352539,0.996658325
0.024627686,0.012268066,0.998321533
0.024627686,0.011566162,0.999252319
0.023910522,0.012268066,0.997375488
0.021972656,0.00440979,0.992858887
0.025192261,0.00970459,0.992446899
0.018966675,0.010498047,0.997085571
0.02166748,0.006256104,0.998962402
0.028549194,0.007995605,0.996459961
0.02255249,0.009017944,1.001342773
0.024124146,0.002960205,0.998977661
0.024124146,0.002960205,0.998977661
0.020477295,0.006057739,0.998260498
0.025375366,0.010879517,0.994552612
0.024871826,0.012954712,0.995040894
0.027526855,0.009185791,0.99949646
0.02633667,0.009216309,0.999725342
0.02494812,0.009689331,0.996200562
0.024032593,0.008560181,0.992904663
0.024200439,0.009231567,1.00088501
0.021560669,0.01210022,0.993133545
0.022766113,0.011383057,0.993621826
0.023025513,0.009262085,0.996887207
0.022750854,0.01184082,0.996200562
0.026885986,0.0078125,0.995269775
0.025115967,0.012023926,0.99621582
0.023208618,0.010177612,1.003448486
0.025970459,0.015274048,0.999526978
0.022537231,0.010665894,0.996643066
0.023910522,0.012496948,0.998794556
0.024215698,0.010192871,0.995956421
0.023178101,0.012756348,0.997833252
0.01965332,0.01071167,0.996856689
0.024154663,0.012039185,0.996917725
0.021743774,0.013946533,0.993606567
0.021743774,0.013946533,0.993606567
0.021865845,0.007888794,0.996871948
0.022827148,0.008361816,0.994766235
0.027770996,0.010116577,0.996932983
0.022201538,0.014160156,0.998779297
0.026107788,0.010375977,0.999023438
0.023712158,0.010421753,0.998519897
0.022735596,0.01184082,0.998062134
0.026626587,0.009216309,0.992919922
0.026992798,0.012451172,0.997634888
0.025085449,0.012252808,0.999725342
0.026321411,0.011077881,0.997390747
0.024917603,0.009918213,0.998779297
0.023986816,0.008544922,0.999938965
0.022216797,0.013702393,0.99760437
0.025146484,0.010162354,0.998535156
0.023452759,0.011825562,0.998779297
0.02746582,0.012680054,0.996932983
0.020599365,0.012573242,0.995239258
0.023010254,0.01159668,0.993835449
0.021057129,0.011627197,0.999694824
0.019607544,0.013748169,0.996398926
0.021728516,0.012298584,1.002288818
0.023010254,0.009262085,0.999923706
0.023010254,0.009262085,0.999923706
0.022979736,0.011123657,1.000640869
0.022094727,0.009063721,0.99571228
0.022445679,0.014404297,0.998779297
0.022720337,0.012069702,0.997833252
0.026260376,0.013397217,0.997390747
0.022384644,0.00743103,0.993362427
0.025344849,0.011795044,0.997146606
0.022506714,0.01184082,0.999008179
0.023529053,0.009506226,0.993133545
0.022705078,0.013702393,0.996200562
0.024215698,0.009475708,0.99760437
0.02444458,0.010894775,0.993164063
0.022445679,0.01322937,1.000640869
0.023391724,0.014389038,0.99760437
0.020904541,0.009780884,0.994750977
0.022232056,0.012985229,0.998306274
0.022720337,0.012069702,0.996902466
0.022827148,0.00692749,1.000854492
0.023635864,0.013442993,0.997360229
0.025604248,0.011077881,0.997375488
0.022109985,0.008361816,0.996414185
0.024642944,0.010620117,1.00112915
0.026245117,0.012908936,1.002548218
0.026245117,0.012908936,1.002548218
0.020904541,0.008132935,0.999908447
0.023452759,0.012054443,0.996429443
0.0234375,0.012054443,0.997131348
0.025588989,0.011306763,0.999023438
0.018737793,0.00958252,0.998733521
0.022903442,0.014144897,1.000183105
0.021820068,0.008575439,1.001785278
0.029647827,0.010543823,1.000686646
0.021881104,0.006027222,0.999435425
0.023468018,0.011352539,0.996658325
0.023620605,0.014144897,0.997131348
0.023956299,0.009933472,0.998535156
0.024765015,0.006210327,0.99899292
0.024154663,0.01133728,0.999252319
0.027328491,0.007553101,1.000198364
0.025894165,0.008285522,0.999252319
0.023178101,0.012756348,0.996902466
0.024627686,0.012496948,0.997375488
0.022277832,0.009963989,0.999465942
0.025146484,0.010879517,0.995040894
0.026168823,0.008056641,0.995498657
0.026809692,0.011062622,0.996459961
0.023284912,0.007614136,1.001342773
0.019424438,0.010269165,0.997314453
0.019058228,0.015396118,0.999221802
0.019058228,0.015396118,0.999221802
0.025161743,0.010162354,0.996429443
0.024337769,0.014373779,0.997146606
0.020645142,0.009765625,0.99710083
0.021102905,0.009994507,0.998504639
0.021713257,0.014175415,0.996887207
0.02154541,0.011383057,0.998764038
0.026290894,0.012008667,0.998336792
0.023300171,0.007629395,0.998046875
0.020690918,0.007904053,0.997802734
0.022735596,0.00994873,1.002044678
0.023666382,0.012985229,0.995727539
0.025909424,0.008041382,0.998794556
0.026123047,0.009674072,0.998794556
0.021759033,0.01373291,0.994064331
0.022750854,0.011611938,0.995727539
0.024887085,0.010604858,1.001358032
0.026809692,0.009658813,0.999954224
0.024459839,0.008773804,0.999008179
0.0234375,0.011581421,0.999938965
0.02180481,0.009979248,0.997329712
0.022277832,0.009963989,0.999694824
0.022277832,0.009963989,0.999694824
0.023712158,0.010421753,0.998291016
0.021575928,0.009506226,1.001327515
0.02684021,0.008499146,0.999252319
0.020126343,0.01071167,0.997802734
0.020874023,0.009048462,1.001785278
0.023910522,0.011322021,1.001373291
0.022491455,0.013717651,0.99432373
0.021560669,0.010223389,1.000152588
0.022521973,0.010665894,0.998291016
0.02305603,0.008331299,0.997344971
0.020095825,0.012573242,0.997116089
0.021026611,0.013946533,0.996414185
0.026062012,0.011779785,1.000457764
0.023513794,0.008331299,0.999694824
0.021179199,0.007919312,0.995925903
0.025787354,0.01411438,0.995986938
0.02041626,0.009796143,0.995223999
0.020370483,0.011184692,0.998764038
0.020690918,0.008148193,0.995925903
0.024200439,0.010177612,0.998306274
0.023956299,0.011123657,0.994796753
0.022460938,0.013916016,0.996658325
0.020584106,0.01210022,0.997589111
0.024902344,0.009918213,1.000183105
0.024902344,0.009918213,1.000183105
0.025878906,0.009216309,0.998321533
0.022277832,0.01184082,0.996200562
0.023712158,0.00994873,0.997589111
0.021377563,0.008590698,0.99710083
0.02381897,0.015762329,0.999267578
0.026123047,0.009674072,0.998550415
0.024017334,0.007614136,0.997833252
0.025115967,0.012481689,0.996673584
0.020767212,0.013931274,1.001342773
0.023620605,0.013687134,1.000427246
0.025772095,0.013168335,0.999511719
0.02684021,0.008026123,1.000198364
0.024200439,0.009689331,1.00112915
0.021133423,0.010482788,0.993591309
0.021087646,0.01234436,0.994308472
0.02281189,0.008102417,0.997817993
0.023223877,0.010894775,0.998062134
0.024475098,0.008789063,0.995483398
0.021774292,0.010925293,0.999923706
0.023681641,0.011123657,0.999237061
0.021652222,0.00718689,0.997802734
0.022415161,0.004852295,0.997802734
0.022415161,0.004852295,0.997802734
0.025344849,0.011795044,0.998794556
0.026382446,0.008514404,0.997375488
0.023910522,0.012268066,0.997146606
0.023254395,0.009490967,0.997116089
0.025588989,0.011779785,0.997375488
0.020065308,0.012329102,1.001800537
0.020095825,0.012115479,0.998291016
0.019256592,0.008422852,0.995910645
0.020858765,0.010940552,0.99899292
0.024200439,0.009933472,0.998062134
0.024597168,0.013198853,0.998794556
0.022293091,0.010910034,0.996429443
0.022720337,0.01184082,0.999938965
0.022964478,0.012283325,0.998062134
0.025268555,0.005493164,0.996643066
0.024871826,0.012481689,0.998321533
0.021530151,0.013015747,0.994522095
0.022277832,0.012084961,0.99407959
0.024215698,0.009246826,0.998062134
0.024215698,0.009246826,0.998062134
0.025619507,0.009902954,0.998535156
0.025421143,0.008300781,0.997360229
0.021743774,0.012313843,0.999465942
0.01914978,0.012588501,0.998504639
0.022964478,0.011581421,0.999237061
0.020828247,0.011398315,0.999694824
0.019439697,0.009567261,0.997558594
0.021835327,0.009292603,0.996627808
0.022079468,0.009536743,0.99571228
0.022216797,0.011566162,1.005340576
0.020568848,0.01373291,0.996185303
0.022979736,0.012054443,0.996200562
0.025161743,0.010406494,0.995727539
0.023269653,0.009017944,0.99899292
0.021347046,0.00881958,0.999206543
0.024902344,0.011550903,0.996444702
0.020965576,0.005325317,1.00177002
0.024780273,0.006454468,0.996643066
0.02180481,0.010452271,0.998275757
0.020797729,0.014205933,0.99546814
0.024871826,0.012023926,0.998794556
0.024871826,0.012023926,0.998794556
0.02305603,0.009033203,0.995941162
0.021713257,0.013717651,0.999221802
0.020568848,0.012802124,0.99899292
0.021270752,0.012542725,0.999694824
0.024963379,0.008529663,0.996902466
0.024169922,0.012283325,0.995269775
0.022216797,0.014404297,0.996200562
0.024002075,0.008789063,0.995254517
0.021270752,0.01348877,0.99546814
0.023208618,0.012512207,0.996658325
0.027496338,0.012435913,0.996688843
0.025924683,0.007354736,0.996917725
0.023010254,0.009490967,0.999221802
0.024856567,0.01272583,0.997848511
0.023025513,0.009262085,0.998519897
0.021347046,0.009292603,0.997329712
0.024551392,0.015518188,0.997161865
0.022994995,0.010192871,1.000411987
0.022720337,0.013000488,0.995483398
0.021697998,0.013931274,0.999221802
0.022460938,0.012969971,1.00088501
0.022460938,0.012969971,1.00088501
0.017333984,0.009124756,0.997772217
0.019500732,0.017242432,0.997589111
0.025100708,0.012481689,0.998550415
0.021499634,0.013244629,0.998764038
0.02154541,0.012557983,0.995239258
0.022949219,0.012969971,0.999008179
0.025909424,0.008987427,0.995498657
0.02053833,0.014190674,0.998046875
0.023483276,0.010421753,0.996887207
0.024414063,0.011810303,0.996673584
0.023193359,0.01322937,0.99432373
0.021057129,0.013748169,0.993133545
0.024108887,0.013198853,0.999252319
0.023010254,0.010192871,0.997344971
0.025619507,0.010147095,0.997131348
0.025680542,0.008041382,0.996429443
0.025299072,0.014373779,0.995269775
0.023223877,0.011352539,0.996200562
0.023391724,0.014144897,0.997360229
0.023391724,0.014144897,0.997360229
0.022949219,0.012969971,0.998306274
0.020065308,0.014221191,0.994522095
0.01776123,0.00982666,0.999420166
